r;rid;node1;node2;type;w
r;96710376;20164;23194;9;30
r;96710377;20164;105041;9;30
r;96710378;20164;77727;9;30
r;96921030;20164;223402;9;30
r;213925711;20164;271596;9;30
r;110609503;20164;5574338;11;30
r;279555406;20164;11028664;11;30
r;280288078;20164;11049797;11;30
r;96710379;20164;18412;15;30
r;96710380;20164;91583;15;30
r;2878642;20164;122864;17;30
r;96710368;20164;128616;17;30
r;96710369;20164;56334;17;30
r;96710370;20164;10595;17;30
r;96710374;20164;110732;17;30
r;96710382;20164;68881;17;30
r;96921029;20164;214149;17;30
r;96921033;20164;72731;17;30
r;90050443;20164;3575927;18;30
r;1818830;20164;68979;24;30
r;1818831;20164;129264;24;30
r;2645369;20164;43601;24;30
r;2662742;20164;2442;24;30
r;2686757;20164;124600;24;30
r;2738405;20164;43253;24;30
r;2800648;20164;251694;24;30
r;2919569;20164;259820;24;30
r;3074012;20164;47918;24;30
r;14402340;20164;33882;24;30
r;14819892;20164;327685;24;30
r;14831601;20164;91463;24;30
r;14835551;20164;195051;24;30
r;14839350;20164;160269;24;30
r;60034175;20164;140318;24;30
r;96710339;20164;2234;24;30
r;96710344;20164;62933;24;30
r;96710345;20164;103596;24;30
r;96710347;20164;242034;24;30
r;96710348;20164;59014;24;30
r;96710384;20164;79364;24;30
r;96710385;20164;4653;24;30
r;234464555;20164;6681658;24;30
r;347587509;20164;105814;24;30
r;413955649;20164;15083855;24;30
r;413955739;20164;15323166;24;30
r;435831639;20164;15061285;24;30
r;471622923;20164;17348305;24;30
r;489158014;20164;453206;24;30
r;15049532;20164;327835;26;30
r;15049881;20164;162581;26;30
r;15051619;20164;326589;26;30
r;15054263;20164;328442;26;30
r;15054761;20164;328252;26;30
r;15056343;20164;327626;26;30
r;15057021;20164;327388;26;30
r;15058345;20164;326848;26;30
r;15058592;20164;326706;26;30
r;15059135;20164;323911;26;30
r;15059935;20164;124552;26;30
r;15059962;20164;164782;26;30
r;15061066;20164;94060;26;30
r;15063183;20164;78768;26;30
r;15064776;20164;242250;26;30
r;15066604;20164;163455;26;30
r;15067932;20164;159979;26;30
r;15068614;20164;157197;26;30
r;15069337;20164;113071;26;30
r;15070491;20164;19133;26;30
r;15070858;20164;158734;26;30
r;15071750;20164;156816;26;30
r;29343711;20164;97571;26;30
r;31874353;20164;80010;26;30
r;31881947;20164;82595;26;30
r;70629423;20164;2862656;26;30
r;88024353;20164;7943;26;30
r;96710340;20164;16713;26;30
r;96710341;20164;240863;26;30
r;96710342;20164;53335;26;30
r;96710349;20164;24646;26;30
r;96710350;20164;50739;26;30
r;98424828;20164;52760;26;30
r;374423201;20164;14727923;26;30
r;433489012;20164;16437282;26;30
r;457356195;20164;14919023;26;30
r;9319561;20164;37298;32;30
r;33785144;20164;91691;32;30
r;96928223;20164;77922;41;30
r;86854597;20164;3382615;444;30
r;9623369;20164;71624;0;29
r;9640300;20164;135190;0;29
r;31242645;20164;143669;0;29
r;59254226;20164;74860;0;29
r;96710312;20164;101938;0;29
r;96710317;20164;23194;0;29
r;136154855;20164;8070615;0;29
r;31216611;20164;143669;3;29
r;310178528;20164;453383;5;29
r;2697770;20164;225934;9;29
r;2734407;20164;233138;9;29
r;1934324;20164;234605;11;29
r;315487283;20164;12110028;11;29
r;315487286;20164;12110027;11;29
